"corpus","match_position","left context","match","right_context","thread_postcount","text_nk","thread_title","text_swefn","text_ovix","text_date","text_username","forum_title","forum_url","text_blingbring","thread_lastpost","thread_url","text_lix","text_url"
"Familjeliv: Känsliga rummet","242740979","Min fråga är denna : Blev ni också mer","ångestfyllda","och mindre stresståliga under delar av graviditeten ?","7","0.62","Psykförälder: Blev du också mer ångestfylld under graviditeten?","|Manner_of_life:93.648|Relation:68.578|Processing_materials:60.026|","61.19","2011-10-13 19:34:45","Anonym (Sensitiv)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förlåtelse:19.706|klagan:18.256|känsel:15.373|","2011-10-13 19:57:46","http://www.familjeliv.se/forum/thread/61559837-psykforalder-blev-du-ocksa-mer-angestfylld-under-graviditeten","34.64","http://www.familjeliv.se/forum/thread/61559837-psykforalder-blev-du-ocksa-mer-angestfylld-under-graviditeten/1"
"Familjeliv: Känsliga rummet","242774455","Blev så","ångestfylld","och helt hysteriskt .","7","0.16","Psykförälder: Blev du också mer ångestfylld under graviditeten?","|Losing_it:11850.126|Fear:90.791|Change_direction:46.704|","48.52","2011-10-13 19:53:23","Anonym (tessa)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|feghet:28.955|okroppslighet:27.368|nyck:23.193|","2011-10-13 19:57:46","http://www.familjeliv.se/forum/thread/61559837-psykforalder-blev-du-ocksa-mer-angestfylld-under-graviditeten","23.10","http://www.familjeliv.se/forum/thread/61559837-psykforalder-blev-du-ocksa-mer-angestfylld-under-graviditeten/1#anchor-m3"
"Familjeliv: Känsliga rummet","243212360","Gjorde både ont , dock inte hela tiden , och var väldigt obehagligt och lite","ångestfyllt","!","15","0.36","Hur ont gör vändningsförsök? Hur vanligt att fl startar?","|Luck:230.217|Studying:123.694|Change_direction:107.885|","81.68","2011-11-25 00:23:35","Ishari","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|nödsignal:58.86|utskärning:53.837|omläggning:31.429|","2011-11-25 19:22:55","http://www.familjeliv.se/forum/thread/62236613-hur-ont-gor-vandningsforsok-hur-vanligt-att-fl-startar","21.39","http://www.familjeliv.se/forum/thread/62236613-hur-ont-gor-vandningsforsok-hur-vanligt-att-fl-startar/1#anchor-m9"
"Familjeliv: Känsliga rummet","243305553","Vill så gärna kunna ta emot detta barn med enbart glädje , men där kommer finnas ett tvivel kvar tills jag sett det som gör att det är enormt","ångestfyllt","tanken på förlossningen .","226","0.41","Står inte ut lngre. Vill inte ha mitt barn","|Hedging:1137.929|Activity_prepare:147.827|Translating:111.056|","67.83","2013-05-28 13:40:40","Anonym (orolig)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|namnförändring:129.832|otro:88.817|irrlära:77.722|","2013-06-14 13:20:27","http://www.familjeliv.se/forum/thread/70029045-star-inte-ut-lngre-vill-inte-ha-mitt-barn","22.34","http://www.familjeliv.se/forum/thread/70029045-star-inte-ut-lngre-vill-inte-ha-mitt-barn/17#anchor-m161"
"Familjeliv: Känsliga rummet","243545952","Nu är han fem månader och det har gradvis blivit bättre , det kan vara jätteroligt ibland men väldigt","ångestfyllt","också , framförallt om jag är ensam med honon en hel dag .","10","0.31","Höggravid - ångrar jag mig?","|Predicament:348.839|Being_born:132.819|Affirm_or_deny:74.831|","71.32","2014-05-03 11:21:12","molly1989","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|celibat:80.115|avund:57.621|hämnd:52.909|","2014-05-05 00:06:30","http://www.familjeliv.se/forum/thread/73137905-hoggravid-angrar-jag-mig","33.78","http://www.familjeliv.se/forum/thread/73137905-hoggravid-angrar-jag-mig/1#anchor-m7"
"Familjeliv: Känsliga rummet","244606582","Med allra största sannolikhet kommer ditt barn att må alldeles utmärkt och sålänge du inte börjar röka igen eller går runt och är helt orimligt stressad och","ångestfylld","av det som redan är gjort , så utsätter du inte barnet för några fler risker gällande detta .","12","0.54","rökning gravid o ångest","|Ingest_substance:344.726|Being_born:70.257|Process:52.162|","56.05","2017-03-08 01:37:49","Tjosanhejsan","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|fördunstning:179.486|vattenledning:18.138|oförvägenhet:18.083|","2017-03-08 15:09:10","http://www.familjeliv.se/forum/thread/77478076-rokning-gravid-o-angest","34.92","http://www.familjeliv.se/forum/thread/77478076-rokning-gravid-o-angest/1#anchor-m9"
"Familjeliv: Känsliga rummet","244671606","Istället för att vara rädd och","ångestfylld","var jag nyfiken och lite fundersam .","325","0.55","Planerad gravid men nu vill jag inte längre","|Relating_concepts:190.062|Sociability:119.697|Luck:56.288|","57.90","2008-01-16 21:43:13","Anonym (Jag med!)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|skattmästare:26.941|otalighet:20.384|omöjlighet:19.409|","2008-02-24 19:59:31","http://www.familjeliv.se/forum/thread/27476808-planerad-gravid-men-nu-vill-jag-inte-langre","31.08","http://www.familjeliv.se/forum/thread/27476808-planerad-gravid-men-nu-vill-jag-inte-langre/32#anchor-m312"
"Familjeliv: Känsliga rummet","245516256","Att vara","ångestfylld",", ambivalent kan anses tillhöra gravidteten men med min historia i bagaget borde jag fått samtalsstöd tidigare .","9","0.46","Är ja ingenting värd förrän v. 30?","|Response:811.278|Cure_mod:526.48|Predicament:159.948|","51.60","2011-02-23 15:07:32","Anonym","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|otid:117.358|oansenlighet:51.004|nödsignal:25.703|","2011-02-23 15:07:32","http://www.familjeliv.se/forum/thread/56933387-ar-ja-ingenting-vard-forran-v-30","39.84","http://www.familjeliv.se/forum/thread/56933387-ar-ja-ingenting-vard-forran-v-30/1#anchor-m8"
"Familjeliv: Känsliga rummet","245642390","Då vet man och slipper undra även om det kan vara","ångestfyllt","precis innan man vågat göra det .","6","0.32","hur vet man om fostret är dött?","|Condition_Symptom_Relation:2076.57|Giving_birth:286.585|Change_position_on_a_scale_decrease:113.318|","53.79","2016-10-12 10:58:43","Anonym (V.33)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förebud:50.664|oregelbundenhet:31.182|avklädsel:26.485|","2016-10-13 12:03:33","http://www.familjeliv.se/forum/thread/77044348-hur-vet-man-om-fostret-ar-dott","24.23","http://www.familjeliv.se/forum/thread/77044348-hur-vet-man-om-fostret-ar-dott/1#anchor-m1"
"Familjeliv: Känsliga rummet","245724585","Jag visade bara att de människorna inte är värda nada för mig , ska jag acceptera då de är bakfulla ,","ångestfyllda",", stressade osv så får de faktiskt aceptera mig då jag är upprörd , gravid eller ej .","9","0.39","Är ja ingenting värd förrän v. 30?","|Perception_body:74.579|Cause_to_move_in_place:48.722|Fear:36.036|","57.81","2011-01-26 07:22:32","straw2008","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förtal:41.195|irreligiositet:38.919|oförnuft:25.791|","2011-02-23 15:07:32","http://www.familjeliv.se/forum/thread/56933387-ar-ja-ingenting-vard-forran-v-30","51.00","http://www.familjeliv.se/forum/thread/56933387-ar-ja-ingenting-vard-forran-v-30/1#anchor-m4"
"Familjeliv: Känsliga rummet","249404939","Låter som ett psykiskt jobbigt värkarbete ,","ångestfyllt",".","38","0.43","Har du fått göra en hinnsvepning? Hur gick det?","|Giving_birth:787.486|Evading:99.084|Being_strong:68.368|","79.56","2012-02-16 09:08:34","Anonym (ve 40)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förlåtelse:100.242|fredsslut:68.851|räddning:35.91|","2012-02-29 05:34:27","http://www.familjeliv.se/forum/thread/63531696-har-du-fatt-gora-en-hinnsvepning-hur-gick-det","26.11","http://www.familjeliv.se/forum/thread/63531696-har-du-fatt-gora-en-hinnsvepning-hur-gick-det/4#anchor-m32"
"Familjeliv: Känsliga rummet","249608574","Är gravid med nr 3 nu och är livrädd för att få ett snitt av olika anledningar och bara tanken på att snittas gör mig","ångestfylld","och superlessen .","34","0.45","kejsarsnitt eller vaginalt??","|Being_born:398.457|Cutting:161.796|Traversing:83.597|","72.48","2008-04-06 07:20:46","Nyfiken gul","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förlåtelse:73.193|botfärdighet:56.245|utskärning:51.273|","2008-04-07 07:35:13","http://www.familjeliv.se/forum/thread/31466940-kejsarsnitt-eller-vaginalt","37.57","http://www.familjeliv.se/forum/thread/31466940-kejsarsnitt-eller-vaginalt/1#anchor-m3"
"Familjeliv: Känsliga rummet","249840345","Enormt","ångestfyllt","..","59","0.24","Extrem båttur, känner mig övertygad om att jag kommer få missfall","|Hit_or_miss:144.855|Emotions_by_stimulus:126.493|Feeling:59.945|","165.75","2020-01-06 10:03:00","Anonym (Mf)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|hav:71.462|otalighet:69.474|skrovlighet:36.998|","2020-01-09 17:03:58","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall","20.91","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall/2#anchor-m13"
"Familjeliv: Känsliga rummet","250021985","Idag har vi gjort en betydligt lugnare utflykt ( förutom att vägen dit blev en rätt skumpig busstur med mycket inbromsningar , vilket tacksamt nog gjorde att min sambo bestämde att vi skulle åka taxi på tillbakavägen hehe ) och vissa av de aktiviteter vi hade planerat att göra i veckan har vi strukit , alltså de som kan innebära minsta risk att jag hamnar i en","ångestfylld","situation igen .","59","0.42","Extrem båttur, känner mig övertygad om att jag kommer få missfall","|Erasing:294.663|Temporary_leave:132.599|Eventive_cognizer_affecting:63.964|","55.53","2020-01-07 11:27:30","Anonym (Mf)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|utplåning:41.854|ledighet:34.798|fredsslut:33.693|","2020-01-09 17:03:58","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall","38.77","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall/5#anchor-m47"
"Familjeliv: Känsliga rummet","250043457","Därefter har jag lugnat mig lite men har drömt många mardrömmar om hur jag hamnar i","ångestfyllda","situationer kopplade till graviditeten , exempelvis att jag åker i en berg- och dalbana och kommer på att jag är gravid .","59","0.41","Extrem båttur, känner mig övertygad om att jag kommer få missfall","|Violence:92.732|Damaging:66.234|Ride_vehicle:48.174|","52.54","2020-01-06 12:57:50","Anonym (Mf)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|innanhav:42.687|räffling:25.238|olaglighet:21.606|","2020-01-09 17:03:58","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall","32.14","http://www.familjeliv.se/forum/thread/80145825-extrem-battur-kanner-mig-overtygad-om-att-jag-kommer-fa-missfall/3#anchor-m25"
"Familjeliv: Känsliga rummet","250645537","En nervig ,","ångestfylld","nybliven mamma är ingen hit .","165","1.05","Hur stor rätt har mannen att ta del av graviditeten?","|Relation:167.16|Correctness:43.157|Communication_response:26.13|","65.69","2007-12-30 20:16:17","anzita","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|skattmästare:137.737|förtroendeman:37.262|grammatik:32.677|","2008-01-02 18:17:13","http://www.familjeliv.se/forum/thread/28319464-hur-stor-ratt-har-mannen-att-ta-del-av-graviditeten","25.51","http://www.familjeliv.se/forum/thread/28319464-hur-stor-ratt-har-mannen-att-ta-del-av-graviditeten/2#anchor-m20"
"Familjeliv: Känsliga rummet","251292164","Det hela verkar väldigt","ångestfyllt","för dig så ja tror du skulle må bättre av en hamburgare .","26","0.42","Äta thaimat?","|Usefulness:72.841|Give_impression:52.768|Awareness:30.762|","238.90","2013-11-20 17:21:00","Anonym (lugn)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|utmaning:44.686|hälsa:37.562|oviktighet:32.525|","2013-11-20 17:33:40","http://www.familjeliv.se/forum/thread/71731640-ata-thaimat","32.83","http://www.familjeliv.se/forum/thread/71731640-ata-thaimat/3#anchor-m24"
"Familjeliv: Känsliga rummet","251461644","det här var min största skräck från första början ... vaknar svettig och","ångestfylld","om nätterna , gråter ut hos barnmorskan och får massage om dagarna av min man .","120","0.67","jag orkar fan inte mer","|Hedging:1084.865|Giving_birth:234.614|Aging:158.156|","85.22","2010-04-18 10:27:01","Spartacus","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|elasticitet:39.788|grundlöshet:30.695|hämnd:28.784|","2010-04-20 09:30:09","http://www.familjeliv.se/forum/thread/52021412-jag-orkar-fan-inte-mer","34.08","http://www.familjeliv.se/forum/thread/52021412-jag-orkar-fan-inte-mer/9#anchor-m83"
"Familjeliv: Känsliga rummet","252296827","Men de fall jag känner till personligen så har väldigt rädda /","ångestfyllda","gravida fått välja kejsarsnitt på de grunderna ( om man gick med på några samtal innan ) .","277","0.65","Varför är folk så dum som vill föda vaginalt?","|Being_born:84.012|Research:77.138|Avoiding:68.897|","69.99","2016-08-27 10:20:01","Milie","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|gäck:102.372|förlåtelse:46.297|oförstånd:24.563|","2016-09-07 12:14:59","http://www.familjeliv.se/forum/thread/76915222-varfor-ar-folk-sa-dum-som-vill-foda-vaginalt","40.62","http://www.familjeliv.se/forum/thread/76915222-varfor-ar-folk-sa-dum-som-vill-foda-vaginalt/7#anchor-m67"
"Familjeliv: Känsliga rummet","253710560","Otroligt","ångestfyllt","naturligtvis .","169","0.54","ni rökare.....","|Make_possible_to_do:1178.273|Ingest_substance:673.695|Deny_permission:140.218|","64.13","2011-06-30 21:28:56","Queenie70","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|fördunstning:526.153|njutning:39.357|smakstyrka:34.323|","2011-07-02 11:15:00","http://www.familjeliv.se/forum/thread/59760212-ni-rokare","38.73","http://www.familjeliv.se/forum/thread/59760212-ni-rokare/2#anchor-m12"
"Familjeliv: Känsliga rummet","255468009","Vill inte må psykiskt dåligt under hela graviditeten , vill att förlossning ska vara fin , inte","ångestfylld",".","46","0.40","Ni som inte kan tänka er en vaginal förlossning","|Perception_body:438.431|Fear:141.231|Avoiding:115.524|","54.55","2008-03-12 20:32:41","Anonym (Ida)","Känsliga rummet > Graviditet","http://www.familjeliv.se/forum/4/252","|förlåtelse:77.629|retlighet:70.717|feghet:45.04|","2008-03-19 19:49:25","http://www.familjeliv.se/forum/thread/30628782-ni-som-inte-kan-tanka-er-en-vaginal-forlossning","30.58","http://www.familjeliv.se/forum/thread/30628782-ni-som-inte-kan-tanka-er-en-vaginal-forlossning/1#anchor-m4"
"Familjeliv: Känsliga rummet","257127452","De två första månaderna var ett","ångestfyllt","helvete , sonen hade kolikliknande symptom och sov dåligt .","170","0.64","Tycker DU att jag är en dålig mamma?","|Providing_food:290.61|Condition_Symptom_Relation:262.269|Sacrificing_for:152.793|","58.69","2014-04-30 13:18:54","AnnaSthlm","Känsliga rummet > Föräldraskap","http://www.familjeliv.se/forum/4/288","|misantropi:110.829|själviskhet:26.984|avgudatjänst:24.302|","2014-05-24 14:33:33","http://www.familjeliv.se/forum/thread/73121116-tycker-du-att-jag-ar-en-dalig-mamma","29.75","http://www.familjeliv.se/forum/thread/73121116-tycker-du-att-jag-ar-en-dalig-mamma/9#anchor-m89"
"Familjeliv: Känsliga rummet","257941658","Jag blev så himla ledsen när hon sa så till min redan förvirrade och","ångestfyllda","lillasyster .","9","0.35","är detta ok?","|Giving_birth:231.023|Manner:91.68|Aesthetics:25.126|","66.96","2013-09-21 15:10:07","Anonym (?)","Känsliga rummet > Föräldraskap","http://www.familjeliv.se/forum/4/288","|otydlighet:54.827|formvidrighet:25.425|skryt:19.124|","2013-09-24 13:13:57","http://www.familjeliv.se/forum/thread/71167244-ar-detta-ok","29.01","http://www.familjeliv.se/forum/thread/71167244-ar-detta-ok/1"
"Familjeliv: Känsliga rummet","258449762","Sambon ringde från jobbet idag och verkade","ångestfylld","över att han va så otrevlig och skällde på mej igår .","540","0.28","Mammalediga - hur mycket hinner ni med???!","|Body_mark:213.741|Estimated_value:144.538|Chaos:53.298|","53.76","2011-11-18 16:05:49","Anonym (Lina)","Känsliga rummet > Föräldraskap","http://www.familjeliv.se/forum/4/288","|ljudupprepning:24.474|inneslutning:21.152|omgivning:12.018|","2015-01-29 22:20:24","http://www.familjeliv.se/forum/thread/62128862-mammalediga-hur-mycket-hinner-ni-med","28.12","http://www.familjeliv.se/forum/thread/62128862-mammalediga-hur-mycket-hinner-ni-med/8#anchor-m79"
"Familjeliv: Känsliga rummet","259617732","Förmodligen kommer det att bli skitjobbigt , men jag tror du måste utsätta dig för den","ångestfyllda","känslan för att kunna släppa den .","51","0.18","Finns det några här som är van att vara borta från sina barn","|Contrition:1117.24|Becoming_detached:113.269|Ride_vehicle:64.734|","45.09","2012-08-28 10:22:56","Sommarfjäril","Känsliga rummet > Föräldraskap","http://www.familjeliv.se/forum/4/288","|avbön:46.578|obeständighet:41.272|upplösning:37.765|","2012-08-30 12:49:54","http://www.familjeliv.se/forum/thread/66405556-finns-det-nagra-har-som-ar-van-att-vara-borta-fran-sina-barn","24.70","http://www.familjeliv.se/forum/thread/66405556-finns-det-nagra-har-som-ar-van-att-vara-borta-fran-sina-barn/3#anchor-m29"
